Solubility,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA
-2.3333,124.998,2.0202,30.58,6,0,0,2,2,36,0,0,0,0,0
-0.3463,113.204,1.5385,35.9327,8,1,1,1,1,48,0,1,1,1,12.03
-2.774,178.275,3.2461,53.516,13,1,0,1,1,72,0,1,2,2,17.07
-2.5895,259.055,2.0726,52.4103,14,3,1,5,2,74,1,0,0,1,63.6
-0.7937,173.212,0.7196,44.7978,12,2,1,4,5,70,0,0,0,0,57.61
-1.5917,166.18,1.1858,46.2001,12,2,2,4,2,64,1,0,0,1,64.35
-2.8409,169.136,1.309,41.3132,12,4,1,5,2,64,1,0,0,1,72.6
0.9275,118.176,0.7938,32.7908,8,2,1,2,4,50,0,0,0,0,29.46
0.0152,86.134,0.9433,26.4948,6,1,1,1,1,36,0,0,0,0,20.23
-1.552,142.585,2.35402,37.8538,9,1,1,2,0,48,1,0,0,1,20.23
-2.0439,177.03,3.00742,42.8638,10,1,1,3,0,54,1,0,0,1,20.23
-2.1554,200.219,-0.5671,46.3331,13,3,2,6,2,70,1,0,0,1,103.25
-0.8358,229.855,1.7022,33.5728,7,1,1,4,1,40,0,0,0,0,37.3
-0.5916,146.15,-1.331,34.9002,10,2,4,6,2,58,0,0,0,0,110.24
-1.4127,155.201,0.9748,43.2391,11,2,2,4,1,62,0,1,1,1,67.48
-3.8533,228.247,2.8873,65.1483,17,2,1,3,4,86,2,0,0,2,54.37
-0.2046,160.173,-0.556,38.6995,11,3,2,5,4,64,0,0,0,0,69.64
-1.585,271.138,-1.41,48.358,18,10,1,13,10,104,0,0,0,0,177.34
-2.0696,211.269,1.1323,59.3014,15,6,2,6,5,84,1,0,0,1,71.96
-0.7221,79.102,1.25218,24.95,6,1,0,1,1,30,0,0,0,0,23.79
-1.873,149.284,1.3116,42.391,8,3,0,3,1,48,0,1,1,1,3.24
-1.6223,314.296,2.0054,70.8865,19,8,0,9,9,112,0,0,0,0,88.13
-4.1549,132.272,2.8866,42.612,8,1,1,1,5,50,0,0,0,0,0
-0.8673,206.267,0.4853,52.1781,13,4,1,6,3,76,0,0,0,0,67.76
-1.3469,222.266,0.1514,52.9555,14,5,1,7,3,82,0,0,0,0,84.83
-2.2007,134.94,2.0568,21.52,6,0,0,4,1,38,0,0,0,0,0
-2.9418,172.312,3.5079,54.2908,12,1,1,1,8,74,0,0,0,0,20.23
-2.3038,130.231,2.1951,40.3918,9,1,1,1,5,56,0,0,0,0,20.23
-5.1939,236.318,4.01668,75.992,18,2,0,2,0,90,3,0,0,3,25.78
-3.9469,279.383,3.9624,87.466,21,2,0,2,3,108,2,0,1,3,12.47
-4.2507,112.216,2.9767,36.866,8,0,0,0,1,48,0,1,1,1,0
-2.5937,152.237,2.2099,43.273,11,1,0,1,0,62,0,4,4,4,12.53
-1.8684,162.188,2.0921,44.8835,12,2,0,2,0,62,1,0,1,2,26.3
-3.3429,198.225,2.1496,60.7867,15,3,1,3,2,74,1,0,1,2,41.46
-3.3284,276.915,2.78888,48.2218,11,2,1,4,0,56,1,0,0,1,44.02
-6.7023,403.114,5.34918,85.568,20,3,0,5,7,108,1,0,0,1,50.09
-3.3822,241.077,2.5393,59.854,15,3,0,5,1,76,2,0,0,2,34.89
-2.7436,221.647,1.4681,59.2564,15,4,1,5,1,76,2,0,0,2,60.91
-1.3884,192.001,2.0866,41.2163,11,2,1,5,1,58,1,0,0,1,50.19
-6.5715,242.321,5.45462,83.697,19,0,0,0,0,90,4,0,0,4,0
-1.4593,105.093,0.6031,23.2154,7,3,0,4,2,42,0,0,0,0,52.37
-2.4448,116.95,2.1072,21.219,5,0,0,3,0,32,0,0,0,0,0
-4.9787,263.749,4.5568,71.8517,17,3,1,4,1,86,2,0,1,3,21.26
-4.6582,300.442,4.9049,89.2878,22,1,1,2,2,120,1,1,2,3,37.3
-0.0128,144.182,-2.449,35.6888,10,6,4,6,0,58,0,2,2,2,54.6
-3.093,198.225,2.3339,58.6322,15,2,1,3,2,74,2,0,0,2,41.99
-1.3045,151.194,1.2735,41.8274,10,4,1,4,0,50,2,0,0,2,51.8
0.9178,76.124,0.39058,18.9628,4,2,1,3,0,24,0,0,0,0,60.29
-2.248,177.03,2.4857,42.3848,10,1,1,3,1,54,1,0,0,1,20.23
-0.281,95.485,0.4594,17.7144,5,2,0,4,1,30,0,0,0,0,43.14
-0.3462,102.093,0.5929,24.4742,7,4,2,4,2,40,0,0,0,0,61.69
-2.0439,177.03,2.4857,42.3848,10,1,1,3,1,54,1,0,0,1,20.23
-1.4249,193.203,3.2772,49.3265,12,3,0,4,8,72,0,0,0,0,35.53
-5.3576,197.064,4.1466,53.968,12,0,0,2,0,60,2,0,0,2,0
-1.7156,259.762,2.0905,65.694,16,4,0,6,5,88,1,0,0,1,46.09
-5.4535,284.098,4.6939,69.6324,18,3,0,6,3,92,2,0,0,2,52.37
-5.6201,318.543,5.3473,74.6424,19,3,0,7,3,98,2,0,0,2,52.37
-1.8406,130.231,2.1935,40.3698,9,1,1,1,4,56,0,0,0,0,20.23
-4.6772,475.583,5.3054,134.2127,35,3,1,6,7,182,3,2,2,5,35.58
-1.6274,216.277,2.6665,56.8246,15,2,2,4,10,88,0,0,0,0,74.6
-5.8221,331.966,3.8734,69.161,18,4,0,8,2,98,1,0,0,1,52.6
-3.5673,269.555,3.5442,62.8088,15,2,1,5,4,84,1,0,0,1,29.46
-0.137,274.191,0.0143,66.7767,17,2,1,4,2,94,1,1,1,2,29.1
-4.3009,246.737,4.25324,71.8388,17,1,1,2,2,88,2,0,0,2,20.23
-0.1124,176.172,-2.7966,40.191,12,4,4,6,4,70,0,0,0,0,98.66
-1.5701,297.271,-2.8335,68.7676,21,10,5,10,3,114,2,1,1,3,159.77
-2.4424,166.176,1.45842,44.3098,12,2,1,3,3,64,1,0,0,1,46.53
-2.016,197.146,1.0582,46.2272,14,4,1,6,4,74,1,0,0,1,89.67
-1.2177,178.297,1.9982,48.4258,11,2,0,3,0,68,0,0,0,0,34.14
-4.1651,248.751,4.2421,44.875,9,0,0,6,0,54,0,0,0,0,0
-1.544,174.981,1.8546,31.7955,8,2,0,3,1,42,1,0,0,1,30.21
-3.7849,243.742,2.1915,67.1567,16,5,1,6,5,90,1,0,0,1,53.94
-0.8243,126.111,1.28622,30.4043,9,2,1,3,1,48,1,0,0,1,50.44
-0.4992,140.138,1.2385,34.8085,10,3,0,3,3,54,1,0,0,1,39.44
-2.7494,241.461,2.3222,50.6387,13,3,2,7,1,70,1,0,0,1,76.21
-2.9663,281.312,3.43782,77.2828,20,5,0,7,7,110,1,0,0,1,89.52
-4.598,277.408,4.30822,83.6627,20,2,1,3,1,112,1,0,0,1,38.33
-2.5748,215.277,3.6004,61.9545,15,3,2,3,0,74,2,0,1,3,32.26
-2.9596,235.066,2.5452,53.973,14,3,0,5,3,76,1,0,0,1,35.53
-4.8493,283.538,3.5887,63.6,16,3,0,6,4,88,1,0,0,1,35.53
-7.0217,333.255,5.2759,86.292,21,3,0,5,10,118,1,0,0,1,35.53
-4.2502,263.12,3.3254,63.207,16,3,0,5,5,88,1,0,0,1,35.53
-2.2144,180.203,1.7124,48.9508,13,2,1,3,4,70,1,0,0,1,46.53
-4.4276,321.2,3.7321,78.643,20,4,0,6,9,112,1,0,0,1,44.76
-4.2373,207.258,2.0476,57.6984,14,3,2,5,1,72,2,0,0,2,54.02
-1.9259,185.479,-0.3334,29.5672,11,6,0,10,3,62,0,0,0,0,129.42
-0.2311,170.252,1.4745,48.7856,12,2,2,2,1,70,0,1,1,1,40.46
-0.9199,166.311,2.2033,46.0494,9,2,0,3,5,56,0,0,0,0,17.07
-2.2926,196.158,1.0916,46.9126,14,3,2,5,3,74,1,0,0,1,83.83
-3.8925,195.174,1.9102,49.0224,14,4,0,5,3,74,1,0,0,1,69.44
-4.3945,223.228,2.6904,58.2564,16,4,0,5,5,86,1,0,0,1,69.44
0.4579,174.2,-0.8295,43.4589,12,3,3,5,4,70,0,0,0,0,92.42
0.4121,232.28,-1.2362,58.659,16,4,4,6,9,94,0,0,0,0,98.66
-3.1389,234.082,2.8494,55.7067,14,2,1,5,2,76,1,0,0,1,38.33
-2.6172,223.659,2.9102,59.8507,15,2,1,4,2,78,1,0,0,1,38.33
-1.6336,215.05,1.9397,47.3481,11,1,2,4,1,58,1,0,0,1,55.12
-3.6702,185.064,3.0115,43.52,9,0,0,1,1,48,1,0,0,1,0
-4.8953,290.75,4.2258,80.6737,20,2,1,5,3,104,2,0,0,2,41.57
-4.1108,232.327,3.3868,70.0164,17,1,2,3,2,92,1,1,1,2,41.13
-3.309,177.03,3.002,43.014,10,1,0,3,1,54,1,0,0,1,9.23
-3.1019,177.03,3.002,43.014,10,1,0,3,1,54,1,0,0,1,9.23
-1.2837,192.174,1.0933,51.3248,14,3,1,5,3,72,1,0,0,1,86.23
0.1735,134.142,0.66132,36.4207,10,3,1,4,0,50,2,0,0,2,54.46
-3.684,217.378,3.4735,64.777,14,2,0,3,5,84,0,0,0,0,20.31
-3.2425,192.243,0.9077,54.5287,13,2,1,4,1,66,1,1,1,2,32.34
-2.4564,157.301,3.0858,51.6644,11,1,1,1,8,68,0,0,0,0,26.02
-2.9086,178.231,2.1823,51.396,13,2,0,2,4,70,1,0,0,1,26.3
-2.3572,208.261,1.77922,60.5897,15,3,1,4,2,82,1,0,0,1,41.57
-3.9214,225.313,2.74354,62.7807,15,3,1,4,2,82,1,0,0,1,38.33
-4.7404,112.216,2.9767,36.866,8,0,0,0,2,48,0,1,1,1,0
0.9435,89.094,-1.1475,20.8752,6,2,2,3,1,36,0,0,0,0,63.32
-2.0408,216.277,2.0631,56.351,15,4,0,4,8,88,0,0,0,0,52.6
-2.5304,230.304,2.4532,60.968,16,4,0,4,9,94,0,0,0,0,52.6
-6.1611,197.064,4.1466,53.968,12,0,0,2,0,60,2,0,0,2,0
-5.7963,197.064,4.1466,53.968,12,0,0,2,0,60,2,0,0,2,0
-3.0299,214.224,2.0353,62.3585,16,4,2,4,2,80,1,0,1,2,61.69
0.4853,133.147,-0.5668,32.0822,9,3,2,4,3,54,0,0,0,0,72.55
-3.3674,256.345,4.2758,77.5116,19,2,2,2,4,100,2,0,0,2,40.46
-0.4564,158.153,-1.8515,32.959,11,4,0,4,4,64,0,0,0,0,80.26
-4.3128,328.821,2.2759,79.5717,21,3,1,7,2,114,1,1,2,3,80.47
-4.0851,214.087,3.1834,48.828,10,2,0,3,1,50,1,0,0,1,12.36
-5.6133,410.457,1.8437,100.2234,29,5,3,7,2,160,0,3,4,4,94.83
-2.5763,192.258,3.1455,55.5976,14,2,2,2,1,76,1,1,1,2,40.46
-3.0802,360.879,3.0489,71.4886,17,2,2,8,2,98,0,1,2,2,40.46
-3.0074,305.127,3.3783,70.9758,18,2,1,4,3,90,2,0,0,2,54.37
-4.5241,197.242,0.417,55.5751,14,5,3,6,4,78,1,0,0,1,82.7
0.554,161.952,-4.6578,14.5233,6,2,1,5,0,32,0,0,0,0,60.36
-4.5916,234.299,1.5305,65.4697,17,3,1,4,1,92,1,1,2,3,54.86
-4.4325,230.094,3.508,59.9057,14,1,1,4,2,74,1,0,0,1,29.1
-3.1727,227.691,3.687,61.3087,15,2,1,4,3,82,1,0,0,1,38.33
-5.2117,200.281,3.8746,64.281,15,1,0,1,3,78,2,0,0,2,9.23
-5.9217,197.064,4.1466,53.968,12,0,0,2,0,60,2,0,0,2,0
-2.6212,167.208,1.80824,46.2232,12,2,1,3,2,66,1,0,0,1,42.09
-3.1165,196.158,1.0916,46.9126,14,3,2,5,3,74,1,0,0,1,83.83
-4.2719,112.216,2.8326,36.796,8,0,0,0,0,48,0,1,1,1,0
-2.3541,127.014,2.241,30.63,6,0,0,2,1,38,0,0,0,0,0
-2.7501,217.18,2.4462,57.5617,16,3,1,5,2,80,2,0,0,2,80.44
-6.0474,128.259,3.6128,43.597,9,0,0,0,5,56,0,0,0,0,0
-4.1992,158.2,2.8484,50.5,12,1,0,1,1,60,2,0,0,2,9.23
-2.2702,154.253,2.1935,45.2358,11,1,1,1,0,64,0,2,2,2,20.23
-2.0625,256.389,1.3721,62.2346,15,4,0,6,6,92,0,0,0,0,68.28
-7.0335,324.059,6.4514,77.047,17,1,0,5,2,88,2,0,0,2,0
-7.2784,474.64,7.7256,92.096,20,0,0,10,1,110,0,0,2,2,0
-0.9667,111.144,1.5567,32.2125,8,2,1,2,0,44,0,0,1,1,32.59
-9.703,403.734,8.067,84.028,18,0,0,8,0,96,2,0,0,2,0
-1.1693,118.139,1.14048,35.5694,9,2,1,2,0,44,1,0,0,1,49.81
-3.2987,139.242,3.26058,43.606,10,1,0,1,6,58,0,0,0,0,23.79
-3.1714,163.245,2.3319,50.039,11,2,0,2,3,56,1,0,0,1,12.36
-0.4659,174.39,0.6218,29.592,8,2,0,5,1,46,0,0,0,0,40.13
-0.4505,188.112,1.3717,36.6857,13,3,1,7,0,68,2,0,0,2,54.46
-2.4657,178.231,2.484,51.6328,13,1,1,2,5,70,1,0,0,1,37.3
-1.1522,203.032,1.6701,46.324,12,4,0,6,0,62,2,0,0,2,43.6
-3.4066,331.519,4.9481,73.0015,18,4,0,8,5,100,1,0,0,1,44.76
-2.0575,285.371,2.5417,73.2737,16,5,1,7,8,96,0,0,0,0,47.56
0.5416,287.343,1.9898,70.0912,16,6,1,8,9,96,0,0,0,0,64.63
-3.1284,188.182,2.2436,52.5721,14,2,2,3,1,70,2,0,0,2,57.53
-4.2856,270.225,4.2774,69.754,15,2,0,5,4,88,0,0,0,0,20.31
-4.8818,304.67,4.8439,74.55,16,2,0,6,4,94,0,0,0,0,20.31
-1.935,172.18,0.962,40.7196,12,2,2,4,2,68,0,1,1,1,74.6
-1.7136,136.114,-0.3538,34.5094,10,3,2,5,0,50,2,0,0,2,74.43
-0.9527,224.22,-1.7256,58.642,16,7,0,7,0,86,2,0,0,2,70.93
-5.0813,367.816,4.2361,90.612,21,7,0,9,7,116,2,0,0,2,53.6
-3.8885,282.339,3.2462,80.7438,21,3,1,3,4,108,2,0,1,3,46.53
-0.243,149.621,1.0936,38.648,9,1,0,3,3,54,0,0,0,0,20.31
-2.6701,164.204,2.2534,47.0155,12,2,0,2,3,64,1,0,0,1,26.3
-0.2072,203.035,1.647,41.7296,10,2,2,3,1,54,1,0,0,1,40.46
-0.4073,160.169,0.8179,38.2166,11,2,2,4,4,64,0,0,0,0,74.6
-1.7557,235.283,1.2969,64.3837,17,3,1,4,5,92,1,0,0,1,55.4
-2.3057,150.074,2.243,26.274,10,0,0,4,0,54,1,0,0,1,0
-1.4391,116.204,1.805,35.7748,8,1,1,1,3,50,0,0,0,0,20.23
-3.8523,192.17,1.5131,49.2348,14,3,1,4,2,72,1,0,1,2,55.76
-6.644,242.321,5.45462,83.697,19,0,0,0,0,90,4,0,0,4,0
-6.8162,242.321,5.45462,83.697,19,0,0,0,0,90,4,0,0,4,0
-8.5234,266.343,6.04562,92.389,21,0,0,0,0,98,5,0,0,5,0
-2.1795,151.19,2.49039,41.3987,10,2,1,3,0,50,2,0,0,2,28.93
-6.8074,545.546,6.223,97.546,22,0,0,12,0,124,0,6,6,6,0
-3.9507,169.636,3.0743,46.138,10,2,0,3,1,50,1,0,0,1,12.36
-2.983,120.195,2.2033,40.751,9,0,0,0,4,48,0,0,0,0,0
-1.2983,140.118,-0.93081,33.4885,10,2,1,4,1,53,0,0,1,1,67.76
-1.5687,222.265,3.8328,59.8675,14,3,0,4,9,86,0,0,0,0,35.53
-1.4155,208.238,3.4427,55.2505,13,3,0,4,8,80,0,0,0,0,35.53
-3.2286,186.21,3.1845,54.6228,14,2,1,2,2,70,2,0,0,2,29.46
-0.5229,233.352,0.6011,65.3334,16,4,3,4,9,98,0,0,0,0,63.93
-6.5648,242.321,5.45462,83.697,19,0,0,0,0,90,4,0,0,4,0
-5.3968,349.066,3.5209,74.729,18,3,0,8,3,100,0,1,2,2,37.38
-0.8135,130.187,1.2019,35.467,9,2,0,2,5,54,0,1,1,1,21.76
-1.4202,177.03,3.00742,42.8638,10,1,1,3,0,54,1,0,0,1,20.23
-0.1191,146.153,0.72822,39.865,11,4,0,4,0,54,2,0,0,2,51.56
-0.4658,146.153,0.72822,39.865,11,4,0,4,0,54,2,0,0,2,51.56
-5.3698,234.305,2.57462,63.805,15,5,0,5,0,74,3,0,0,3,42.85
-2.6592,287.448,3.2716,85.8306,20,2,3,5,11,120,0,0,0,0,101.7
-1.7815,151.165,0.7941,41.5119,11,2,1,3,2,58,1,0,0,1,52.32
-0.0256,263.079,-1.3566,48.164,15,4,5,11,6,90,0,0,0,0,155.6
-1.805,211.264,2.6942,65.3309,16,2,1,2,3,80,2,0,0,2,43.09
-4.7999,239.101,4.7857,62.978,15,1,0,3,2,76,2,0,0,2,9.23
-1.6774,190.283,0.8738,52.4934,13,2,2,3,1,80,0,1,1,1,71.96
-6.9515,268.276,0.7908,77.3986,20,6,4,6,0,100,2,0,1,3,138.22
-4.4717,296.279,3.03422,74.4968,21,6,0,8,3,114,1,0,0,1,112.58
0.2672,103.077,-1.183,21.7025,7,2,2,4,3,40,0,0,0,0,66.4
-1.5008,212.248,2.8176,62.5833,16,2,1,2,3,80,2,0,0,2,37.3
-2.5403,306.411,2.4518,74.3228,16,6,0,8,9,98,0,0,0,0,52.6
-7.31,260.311,5.59372,83.655,20,0,0,1,0,96,4,0,0,4,0
-6.644,242.321,5.45462,83.697,19,0,0,0,0,90,4,0,0,4,0
-1.319,201.565,1.9464,45.0657,13,3,1,6,2,68,1,0,0,1,80.44
-3.4746,286.308,4.8069,76.3965,19,4,0,5,10,108,1,0,0,1,44.76
-4.1836,274.703,2.7293,71.9028,19,3,1,4,1,96,2,0,1,3,46.53
-1.9954,257.273,0.8517,59.595,14,6,0,8,6,82,0,0,0,0,55.84
-7.31,260.311,5.59372,83.655,20,0,0,1,0,96,4,0,0,4,0
-7.343,242.321,5.45462,83.697,19,0,0,0,0,90,4,0,0,4,0
-0.9574,172.224,2.0006,46.0188,12,2,1,3,8,70,0,0,0,0,54.37
-3.3555,204.056,2.4288,50.5657,12,1,1,4,2,64,1,0,0,1,29.1
0.2919,102.133,0.7693,25.983,7,2,0,2,1,42,0,1,1,1,18.46
-0.7773,118.096,-1.2244,26.118,8,6,4,6,2,46,0,0,0,0,113.73
-2.1103,153.137,1.60882,39.4982,11,3,1,4,1,58,1,0,0,1,63.37
-7.5229,318.336,5.7538,93.4391,24,5,1,6,5,118,3,0,0,3,79.89
-2.4412,192.247,1.2012,55.0898,13,3,2,5,1,66,2,0,0,2,77.29
-1.2045,144.126,0.492,33.6456,10,2,2,4,4,56,0,0,0,0,74.6
-1.5384,276.385,2.7432,68.6784,14,5,0,7,8,86,0,0,0,0,35.53
-2.5309,292.384,2.4093,69.4558,15,6,0,8,8,92,0,0,0,0,52.6
-3.3254,247.534,2.7635,50.315,12,4,0,7,2,68,1,0,0,1,35.01
-2.5177,329.38,2.632,79.787,19,7,0,9,8,112,0,0,0,0,65.07
-4.4643,320.372,3.5413,81.71,19,6,0,7,7,106,1,0,0,1,44.76
-0.0821,241.643,0.59808,11.477,4,1,0,2,0,18,0,0,0,0,23.79
-2.809,195.174,1.09484,47.6296,14,3,2,5,2,74,1,0,0,1,87.49
-0.8783,604.483,-8.0238,118.4803,38,12,1,18,5,182,3,0,1,4,213.06
-1.9076,193.202,1.5703,52.0547,14,3,1,4,2,74,1,0,0,1,55.4
-1.3429,220.232,-0.35596,59.494,16,6,0,6,0,84,2,0,0,2,69.78
-3.9404,209.201,2.3003,53.6394,15,4,0,5,4,80,1,0,0,1,69.44
-2.9374,173.171,2.9433,51.0678,13,3,1,3,1,64,2,0,0,2,49.66
-2.0083,278.268,-0.93664,61.374,20,8,0,8,8,108,0,0,0,0,152.56
-4.5171,345.386,2.7797,88.926,21,8,0,9,7,114,2,0,0,2,66.24
-6.1958,243.309,4.7284,83.3724,19,1,1,1,0,90,4,0,0,4,26.02
-4.2445,263.381,3.9998,78.9257,19,2,1,3,1,106,1,0,0,1,38.33
-4.413,207.056,3.0106,49.566,12,2,0,4,2,66,1,0,0,1,18.46
-0.0543,103.121,-0.3195,26.1795,7,2,2,3,3,42,0,0,0,0,49.33
-4.7796,204.656,4.1323,57.968,14,1,0,2,2,70,2,0,0,2,9.23
-1.1466,210.21,2.9842,51.7185,13,4,0,5,8,80,0,0,0,0,44.76
-0.5606,159.229,0.9229,44.0634,11,3,1,3,4,66,0,0,0,0,52.32
-1.833,476.576,1.992,124.341,32,6,4,10,13,170,2,0,0,2,132.8
-3.425,184.242,0.9422,52.268,14,0,0,2,0,68,2,0,1,3,7.76
-3.4588,207.056,3.0106,49.566,12,2,0,4,2,66,1,0,0,1,18.46
0.7286,280.238,2.2825,64.4495,17,7,0,8,6,96,1,0,0,1,74.97
0.5249,206.027,-0.9922,34.712,11,3,5,9,2,68,0,0,0,0,135.29
0.4864,116.208,-2.0962,32.5088,8,0,2,2,0,48,0,1,1,1,33.22
-0.2332,114.1,0.2162,27.4568,8,2,1,3,2,44,0,0,0,0,54.37
-3.699,265.191,3.9768,62.9828,14,1,1,3,10,84,0,0,0,0,37.3
0.2868,103.121,-0.1917,25.9022,7,2,2,3,2,42,0,0,0,0,63.32
-1.959,136.475,2.0831,16.804,7,0,0,5,0,44,0,0,0,0,0
-2.783,142.585,2.3486,38.004,9,1,0,2,1,48,1,0,0,1,9.23
-5.4956,350.591,4.7181,77.432,18,5,0,9,6,102,1,0,0,1,40.58
-0.3567,109.128,0.87918,27.961,8,2,0,2,0,42,0,1,1,1,40.86
-1.6917,161.27,2.2013,46.449,10,2,0,3,3,60,0,0,0,0,20.31
-2.8999,238.223,2.9102,65.9805,16,3,0,4,7,86,1,0,0,1,35.53
-1.7166,234.32,4.6814,68.0165,15,2,0,3,10,92,0,0,0,0,26.3
-4.2834,192.045,2.29854,46.5567,11,1,1,4,0,60,1,0,0,1,32.86
-2.1794,201.019,1.9672,41.1943,10,2,1,3,1,52,1,0,0,1,37.3
-6.4001,223.102,4.6604,61.898,14,0,0,2,1,70,2,0,0,2,0
-2.8097,221.039,2.4568,49.5928,13,2,1,5,3,70,1,0,0,1,46.53
-0.6994,160.169,0.5011,37.861,11,4,0,4,3,64,0,0,0,0,52.6
-2.6015,150.206,1.84198,42.3244,10,3,1,3,1,50,1,0,0,1,49.81
-3.1346,203.127,0.9539,41.0981,14,4,2,8,0,74,2,0,0,2,80.48
-4.889,239.323,1.5467,68.6987,17,6,1,6,6,96,1,0,0,1,63.17
-2.8896,201.661,1.387,53.1424,13,5,2,6,3,72,1,0,0,1,62.73
-2.9512,167.12,1.1129,40.1487,12,4,1,5,2,62,1,0,0,1,80.44
-1.8476,157.438,2.0086,29.109,5,0,0,2,1,32,0,0,0,0,0
-1.7509,197.242,0.7422,54.6844,14,6,2,6,4,78,1,0,0,1,71.96
-3.124,266.098,1.5772,61.9464,15,4,1,5,1,76,2,0,0,2,60.91
-0.5146,145.202,0.7051,39.9385,10,2,2,3,4,60,0,0,0,0,49.33
-0.6325,159.185,0.2317,40.0785,11,2,2,4,3,64,0,0,0,0,66.4
-3.3396,96.173,2.5287,34.245,7,0,0,0,4,40,0,0,0,0,0
-4.8532,126.243,3.2227,41.413,9,0,0,0,0,54,0,1,1,1,0
0.3237,128.131,-0.42572,30.7355,9,3,2,4,4,50,0,0,0,0,73.12
-0.3895,131.175,0.4444,35.0662,9,2,2,3,3,54,0,0,0,0,63.32
-4.1183,341.426,3.7722,95.9773,25,3,1,4,6,132,2,1,1,3,40.54
-1.5402,116.204,1.805,35.7748,8,1,1,1,2,50,0,0,0,0,20.23
-0.511,175.144,-2.0167,37.9543,12,3,4,7,4,68,0,0,0,0,135.51
-4.3238,337.206,4.3218,88.7965,22,2,0,6,2,114,2,0,0,2,40.62
0.3256,94.501,-0.1915,18.5721,5,1,2,4,0,30,0,0,0,0,55.12
0.2124,245.279,-1.3232,61.0856,17,4,4,7,7,98,0,0,0,0,121.52
-0.3226,210.182,-4.0179,43.1838,14,7,6,7,6,84,0,0,0,0,138.45
-3.0559,242.234,1.6044,67.3655,18,4,2,5,3,90,1,0,1,2,78.76
-1.0632,208.213,1.7427,54.1943,15,3,1,4,5,80,1,0,0,1,63.6
-0.8608,145.162,-0.6588,37.5299,10,3,3,5,4,58,0,0,0,0,87.71
-3.5629,201.019,1.5149,42.0768,10,2,1,3,0,52,1,0,0,1,37.3
-7.8728,641.7,6.9216,103.992,18,0,0,6,0,108,0,1,1,1,0
-0.7276,160.213,0.9565,42.0948,11,3,1,3,3,66,0,0,0,0,46.53
-1.7037,207.229,0.8646,54.8293,15,3,1,4,1,80,1,1,1,2,49.77
-3.4881,192.001,2.9016,43.1164,11,2,0,5,1,58,1,0,0,1,43.14
-5.3844,387.735,3.5524,57.609,9,0,0,4,4,56,0,0,0,0,0
-4.1009,378.433,5.1584,94.627,21,7,0,9,14,128,0,0,0,0,46.15
-3.9686,208.264,3.39984,66.518,16,2,0,2,0,78,3,0,0,3,25.78
-0.9634,146.142,0.8078,32.766,10,4,0,4,2,58,0,0,0,0,52.6
-2.1351,200.621,2.1919,49.1778,13,2,1,4,3,70,1,0,0,1,46.53
-1.7306,87.126,-0.55853,25.6011,6,1,2,3,0,36,0,0,0,0,53.11
-2.7939,174.199,2.1008,50.3758,13,1,1,2,1,66,1,0,1,2,37.3
0.3722,212.198,-4.2245,44.2056,14,7,7,7,6,86,0,0,0,0,141.61
-0.7034,111.144,1.5567,32.2125,8,2,1,2,0,44,0,0,1,1,32.59
-2.391,113.185,1.6653,34.707,7,2,0,2,3,38,0,0,0,0,12.36
-0.796,250.081,1.6534,57.442,15,3,3,6,3,82,1,0,0,1,83.55
-2.3849,145.553,-0.3106,33.6618,9,5,2,6,0,48,1,0,0,1,90.71
0.3746,172.228,0.0388,46.6014,12,2,2,4,5,70,0,0,0,0,58.2
-6.3563,318.03,6.1879,80.632,18,0,0,4,2,92,2,0,0,2,0
-2.2994,245.1,-1.9158,46.96,13,6,0,7,0,68,2,0,0,2,69.78
-1.1841,190.98,1.7403,33.3673,9,2,1,4,1,48,1,0,0,1,50.44
-4.2178,330.255,4.4147,86.2475,21,3,0,5,5,116,1,1,1,2,29.54
-5.428,267.93,4.2434,59.578,14,2,0,6,0,72,2,0,0,2,25.78
-5.0474,128.259,3.4687,43.527,9,0,0,0,2,56,0,0,0,0,0
-1.0651,145.202,1.4847,39.943,10,2,0,3,3,60,0,0,0,0,29.54
-1.8708,230.219,2.0344,61.3109,17,4,3,4,2,86,2,0,0,2,77.76
-0.0058,324.282,-4.3484,65.3108,22,10,6,10,2,128,0,3,3,3,158.3
-3.8226,312.42,2.1196,80.1139,20,6,2,8,5,108,2,0,0,2,97.97
-1.9733,376.136,4.5583,84.5944,18,2,1,4,3,100,1,1,1,2,29.26
-5.1241,399.23,3.5117,97.6092,26,5,1,9,8,138,2,0,0,2,92.91
-3.3016,230.304,2.9125,61.3716,16,2,2,4,10,94,0,0,0,0,74.6
-3.5677,255.026,3.8885,51.1157,15,1,1,7,0,80,2,0,0,2,28.68
-2.7696,262.309,1.4952,67.9364,19,3,2,5,2,102,0,2,3,3,75.27
0.6311,132.115,0.1818,29.0526,9,2,2,4,3,52,0,0,0,0,74.6
-0.859,195.171,-3.5267,40.7174,13,6,6,7,5,78,0,0,0,0,144.24
-2.7229,211.308,3.0189,68.2947,16,1,1,1,5,82,2,0,0,2,12.03
-2.1453,163.22,2.2074,50.1237,12,1,1,2,2,64,1,0,0,1,29.1
